26155
16870775	16871125	1	69	92
16876217	16876420	2	70	93
16876551	16876901	2	71	94
16897444	16897545	1	72	95
16904218	16904515	2	73	96
16904640	16904695	2	73	96
16914234	16914549	2	74	97
16914930	16914980	2	74	97
16921442	16921752	2	75	98
16922124	16922172	2	75	98
16925951	16926196	2	76	99
16926377	16926443	2	76	99
16933520	16933824	2	77	100
16933948	16934002	2	77	100
16950085	17034416	2	78	101
16961935	16962875	2	79	102
16962459	16962875	2	79	103
16963724	16963828	2	79	102
16963724	16963828	2	79	103
16964765	16964861	2	79	102
16964765	16964861	2	79	103
16965177	16965267	2	79	102
16965177	16965267	2	79	103
16966099	16966182	2	79	104
16966099	16966363	2	79	102
16966099	16967480	2	79	103
16967300	16967444	2	79	105
16968297	16968382	2	79	102
16968297	16968382	2	79	103
16968297	16968382	2	79	104
16968297	16968382	2	79	105
16969942	16970192	2	79	102
16987959	16988115	2	79	103
16987959	16988166	2	79	102
16991872	16992175	2	79	102
16991872	16992175	2	79	103
16991872	16992175	2	79	105
17007940	17007998	2	79	103
17007940	17007998	2	79	105
17007940	17008221	2	79	102
17012403	17012931	1	80	106
17021397	17022041	2	81	107
17022348	17022569	2	81	107
17036569	17037343	1	82	108
17037211	17037343	1	82	109
17037238	17037343	1	82	110
17037285	17037343	1	82	111
17044872	17044999	1	82	108
17044872	17044999	1	82	109
17044872	17044999	1	82	110
17044872	17044999	1	82	111
17044872	17044999	1	82	112
17046345	17046443	1	82	112
17047323	17047425	1	82	108
17047323	17047425	1	82	109
17047323	17047425	1	82	110
17047323	17047425	1	82	112
17047323	17047429	1	82	111
17056376	17056557	1	82	109
17057072	17058791	1	82	108
17058014	17060002	1	82	111
17060594	17060824	1	82	110
17067820	17070674	1	83	113
17080700	17081455	1	84	114
17084953	17085228	1	85	115
17084958	17085228	1	85	116
17084958	17085228	1	85	117
17085056	17085228	1	85	118
17093611	17093938	2	86	119
17097061	17097085	1	85	116
17097061	17097085	1	85	117
17097061	17097508	1	85	118
17097796	17097942	1	85	115
17097796	17097942	1	85	116
17097796	17097942	1	85	117
17098774	17098886	1	85	115
17098774	17098886	1	85	116
17098774	17098886	1	85	117
17100354	17100468	1	85	115
17100354	17100480	1	85	116
17100354	17100480	1	85	117
17101995	17102042	1	85	116
17101995	17102042	1	85	117
17102138	17102301	1	85	116
17102138	17102301	1	85	117
17103493	17103576	1	85	116
17103493	17103576	1	85	117
17104725	17104809	1	85	116
17104725	17104809	1	85	117
17105590	17105601	1	85	116
17105590	17105601	1	85	117
17105852	17105953	1	85	116
17107726	17107767	1	85	116
17107726	17107767	1	85	117
17108306	17115692	1	85	116
17108306	17115693	1	85	117
17116298	17120142	2	87	120
17116299	17121252	2	87	121
17121251	17121366	2	87	120
17121585	17122038	1	88	122
17121594	17122038	1	88	123
17122568	17122737	1	88	122
17124654	17124770	1	88	122
17124654	17124770	1	88	123
17130361	17130442	1	88	122
17130361	17130483	1	88	123
17131614	17132103	1	88	123
17137510	17138356	2	89	124
17137519	17138356	2	89	125
17137521	17138356	2	89	126
17137578	17138356	2	89	127
17137581	17138356	2	89	128
17138549	17138737	2	89	124
17138549	17138737	2	89	125
17138549	17138737	2	89	126
17138549	17138737	2	89	128
17141058	17141232	2	89	124
17141058	17141232	2	89	125
17141058	17141232	2	89	127
17141058	17141232	2	89	128
17141058	17143646	2	89	126
17141392	17141842	2	89	128
17143097	17143130	2	89	124
17143097	17143130	2	89	125
17143097	17143130	2	89	127
17145023	17145116	2	89	124
17145023	17145116	2	89	125
17148447	17148559	2	89	124
17148447	17148559	2	89	125
17148447	17148559	2	89	129
17148448	17148559	2	89	130
17149541	17149744	2	89	124
17149541	17149744	2	89	125
17149541	17149744	2	89	130
17158456	17158985	2	89	129
17158456	17159167	2	89	130
17159125	17159254	2	89	127
17159125	17159276	2	89	125
17159383	17159550	1	90	131
17159398	17159836	1	90	132
17165208	17165286	2	89	124
17165268	17165438	1	90	131
17165268	17165444	1	90	132
17178789	17181575	2	91	133
17178789	17181575	2	91	134
17178789	17181575	2	91	135
17179303	17181575	2	91	136
17179305	17181575	2	91	137
17179305	17181575	2	91	138
17181819	17182021	2	91	133
17181819	17182021	2	91	134
17181819	17182021	2	91	135
17181819	17182021	2	91	136
17181819	17182021	2	91	137
17181819	17182021	2	91	138
17182603	17182760	2	91	133
17182603	17182760	2	91	134
17182603	17182760	2	91	135
17182603	17182760	2	91	136
17182603	17182760	2	91	137
17182603	17182760	2	91	138
17182640	17182760	2	91	139
17188338	17188446	2	91	133
17188338	17188446	2	91	134
17188338	17188446	2	91	135
17188338	17188446	2	91	136
17188338	17188446	2	91	137
17188338	17188446	2	91	138
17188338	17188726	2	91	139
17189783	17190031	2	91	140
17189941	17190031	2	91	133
17189941	17190031	2	91	134
17189941	17190031	2	91	135
17189941	17190031	2	91	136
17189941	17190031	2	91	137
17189941	17190031	2	91	138
17191682	17191809	2	91	133
17191682	17191809	2	91	134
17191682	17191809	2	91	135
17191682	17191809	2	91	136
17191682	17191809	2	91	137
17191682	17191809	2	91	138
17191682	17191809	2	91	140
17192935	17193307	1	92	143
17198598	17198790	2	91	140
17199548	17199782	2	91	137
17203562	17203772	2	91	133
17203562	17203772	2	91	134
17203562	17203772	2	91	135
17203562	17203772	2	91	136
17203562	17203772	2	91	138
17207070	17207289	2	91	133
17207070	17207289	2	91	134
17207070	17207289	2	91	135
17207070	17207289	2	91	136
17207070	17207289	2	91	138
17207156	17207289	2	91	141
17207205	17207289	2	91	142
17209355	17209597	2	91	133
17209355	17209684	2	91	136
17209355	17209689	2	91	141
17209355	17209722	2	91	135
17209355	17209722	2	91	142
17209355	17209888	2	91	138
17213515	17213755	1	93	144
17214063	17214154	1	93	144
17219355	17219434	2	91	141
17219355	17219584	2	91	134
17219355	17219584	2	91	135
17221726	17221853	2	91	133
17221726	17221853	2	91	142
17221726	17221988	2	91	136
17256858	17258305	2	94	145
17260789	17261044	2	94	145
17266522	17266732	2	94	145
17329033	17329231	1	95	146
17352880	17353176	2	96	147
17359948	17360022	1	97	148
17369365	17369908	1	97	149
17369887	17369908	1	97	150
17418696	17419827	1	98	154
17424387	17424774	2	99	155
17428272	17428539	1	97	151
17477092	17477158	1	97	152
17477587	17477681	1	97	148
17477587	17477681	1	97	149
17477587	17477681	1	97	150
17477587	17477681	1	97	151
17477587	17477681	1	97	152
17497402	17497585	1	97	148
17497402	17497585	1	97	149
17497402	17497585	1	97	150
17497402	17497585	1	97	151
17497402	17497585	1	97	152
17499409	17499457	1	97	151
17499409	17499548	1	97	148
17499409	17499548	1	97	149
17499409	17499548	1	97	150
17499409	17499548	1	97	152
17500630	17500734	1	97	148
17500630	17500734	1	97	149
17500630	17500734	1	97	150
17500630	17500734	1	97	152
17503081	17503130	1	97	148
17503081	17503130	1	97	149
17503081	17503130	1	97	150
17503081	17503130	1	97	152
17504846	17505015	1	97	148
17504846	17505015	1	97	149
17504846	17505015	1	97	150
17504846	17505015	1	97	152
17511812	17511895	1	97	148
17511812	17511895	1	97	149
17511812	17511895	1	97	150
17511812	17511895	1	97	152
17518675	17519028	2	100	156
17524117	17524270	1	97	148
17524117	17524270	1	97	150
17524117	17524270	1	97	152
17524117	17524326	1	97	149
17534743	17534746	1	97	149
17537102	17537231	1	97	148
17537102	17537231	1	97	149
17537102	17537231	1	97	150
17537102	17537231	1	97	152
17538519	17538556	1	97	148
17538519	17538556	1	97	149
17538519	17538556	1	97	150
17538519	17538556	1	97	152
17538639	17538730	1	97	148
17538639	17538730	1	97	149
17538639	17538730	1	97	150
17538639	17538730	1	97	152
17538992	17539118	1	97	148
17538992	17539118	1	97	149
17538992	17539118	1	97	150
17538992	17539118	1	97	152
17540411	17540799	1	97	148
17540411	17540799	1	97	149
17540411	17540799	1	97	150
17540411	17540799	1	97	152
17541838	17541966	1	97	148
17541838	17541966	1	97	149
17541838	17541966	1	97	150
17541838	17541966	1	97	152
17542156	17543002	1	97	148
17542156	17543002	1	97	149
17542156	17543002	1	97	150
17542156	17543002	1	97	152
17548147	17549563	1	97	149
17548147	17549563	1	97	150
17548147	17549563	1	97	152
17548150	17549563	1	97	148
17548998	17549563	1	97	153
17550242	17550408	1	97	153
17552030	17552141	1	97	148
17552030	17552141	1	97	149
17552030	17552141	1	97	150
17552030	17552141	1	97	152
17552030	17552141	1	97	153
17552834	17553331	1	97	148
17552834	17553331	1	97	150
17552834	17554132	1	97	153
17552834	17554144	1	97	149
17552834	17558148	1	97	152
17563438	17563712	1	101	157
17563449	17563712	1	101	158
17563463	17563712	1	101	159
17563588	17563712	1	101	160
17569700	17569985	1	101	161
17569706	17569795	1	101	162
17569923	17569985	1	101	157
17569923	17569985	1	101	160
17569923	17570255	1	101	159
17569923	17570392	1	101	162
17579744	17579963	1	101	157
17579744	17579963	1	101	158
17579744	17579963	1	101	161
17579744	17581158	1	101	160
17580156	17580330	2	102	163
17580313	17580330	2	102	164
17581036	17581158	1	101	157
17581036	17581158	1	101	158
17581036	17581158	1	101	161
17581333	17581547	2	102	163
17581333	17581547	2	102	164
17581357	17581412	1	101	157
17581357	17581412	1	101	158
17581357	17581412	1	101	161
17581357	17582207	1	101	160
17582250	17582371	2	102	163
17582562	17582652	1	101	157
17582562	17582652	1	101	158
17582562	17582652	1	101	161
17583415	17583483	1	101	161
17583415	17583533	1	101	157
17583415	17583533	1	101	158
17585264	17585385	2	102	164
17587135	17587300	1	101	157
17587135	17587300	1	101	158
17587866	17588017	2	102	164
17587866	17589191	2	102	163
17587924	17588078	1	101	157
17587924	17588078	1	101	158
17589589	17589664	1	101	157
17589589	17589664	1	101	158
17590094	17590880	1	101	158
17590094	17590993	1	101	157
17592135	17592735	2	103	165
17592168	17592735	2	103	166
17592408	17592735	2	103	167
17592668	17592735	2	103	168
17594528	17594615	2	103	165
17594528	17594615	2	103	166
17594528	17594615	2	103	167
17594528	17595291	2	103	168
17594538	17594615	2	103	169
17598000	17598287	2	103	170
17598193	17598287	2	103	165
17598193	17598287	2	103	166
17598193	17598287	2	103	167
17598193	17598287	2	103	169
17600026	17600094	2	103	165
17600026	17600094	2	103	166
17600026	17600094	2	103	167
17600026	17600094	2	103	169
17600026	17600094	2	103	170
17600679	17601180	2	103	171
17601091	17601180	2	103	165
17601091	17601180	2	103	167
17601091	17601180	2	103	169
17601091	17601180	2	103	170
17612613	17612877	2	103	172
17612811	17612877	2	103	165
17612811	17612877	2	103	166
17612811	17612877	2	103	167
17612811	17612877	2	103	169
17612811	17612877	2	103	170
17612811	17612877	2	103	171
17612975	17613319	2	103	173
17613210	17613319	2	103	165
17613210	17613319	2	103	166
17613210	17613319	2	103	167
17613210	17613319	2	103	169
17613210	17613319	2	103	170
17613210	17613319	2	103	171
17613210	17613319	2	103	172
17619033	17619126	2	103	169
17619460	17619525	2	103	165
17619460	17619525	2	103	166
17619460	17619525	2	103	169
17619460	17619525	2	103	172
17619460	17619525	2	103	173
17619460	17619527	2	103	170
17619460	17619527	2	103	171
17628602	17628732	2	103	169
17628602	17628746	2	103	166
17628602	17628747	2	103	172
17628602	17628748	2	103	167
17628602	17628748	2	103	173
17628602	17628817	2	103	165
17628854	17628905	1	104	174
17628915	17629004	1	104	175
17638101	17638699	1	104	174
17638101	17638699	1	104	175
17638583	17638885	1	104	176
17638583	17638885	1	104	177
17638583	17638885	1	104	178
17638583	17638885	1	104	179
17638583	17638885	1	104	180
17638583	17638885	1	104	181
17638583	17638885	1	104	182
17638589	17638885	1	104	183
17638740	17638885	1	104	184
17638756	17638885	1	104	185
17638771	17638885	1	104	186
17638810	17638885	1	104	187
17655661	17655831	1	104	174
17655661	17655831	1	104	175
17655661	17655831	1	104	176
17655661	17655831	1	104	178
17655661	17655831	1	104	179
17655661	17655831	1	104	180
17655661	17655831	1	104	182
17655661	17655831	1	104	183
17655661	17655831	1	104	184
17655661	17655831	1	104	186
17655661	17655831	1	104	187
17683213	17683320	1	104	174
17683213	17683320	1	104	175
17683213	17683320	1	104	176
17683213	17683320	1	104	177
17683213	17683320	1	104	178
17683213	17683320	1	104	179
17683213	17683320	1	104	180
17683213	17683320	1	104	181
17683213	17683320	1	104	183
17683213	17683320	1	104	184
17683213	17683320	1	104	185
17683213	17683320	1	104	186
17683213	17683320	1	104	187
17688985	17689141	1	104	175
17688985	17689141	1	104	177
17688985	17689141	1	104	178
17688985	17689141	1	104	181
17688985	17689141	1	104	183
17688985	17689141	1	104	185
17688985	17689141	1	104	186
17688985	17689141	1	104	187
17689073	17689141	1	104	188
17692355	17692394	1	104	185
17695737	17696209	1	104	189
17696140	17696208	1	104	174
17696140	17696209	1	104	175
17696140	17696209	1	104	176
17696140	17696209	1	104	177
17696140	17696209	1	104	181
17696140	17696209	1	104	183
17696140	17696209	1	104	184
17696140	17696209	1	104	186
17702242	17702362	1	104	189
17702242	17702385	1	104	176
17702242	17702385	1	104	178
17702242	17702385	1	104	180
17702242	17702385	1	104	181
17702242	17702385	1	104	182
17702242	17702385	1	104	183
17702242	17702385	1	104	184
17702242	17702385	1	104	188
17702242	17702427	1	104	175
17702242	17703732	1	104	186
17706709	17706824	1	104	190
17726676	17727669	1	104	190
17726676	17728698	1	104	184
17726676	17728720	1	104	183
17726676	17729139	1	104	188
17726676	17730621	1	104	187
17726676	17730854	1	104	176
17726676	17730854	1	104	177
17726676	17730854	1	104	178
17726676	17730854	1	104	179
17726676	17730854	1	104	180
17726676	17730854	1	104	181
17726676	17730854	1	104	182
17734137	17735590	2	105	191
17734141	17735590	2	105	192
17734141	17735590	2	105	193
17734141	17735590	2	105	194
17734141	17735590	2	105	195
17734170	17735590	2	105	196
17734174	17735590	2	105	197
17735221	17735590	2	105	198
17735498	17735590	2	105	199
17735551	17735590	2	105	200
17735551	17735590	2	105	201
17735551	17735590	2	105	202
17738016	17738228	2	105	191
17738016	17738228	2	105	192
17738016	17738228	2	105	193
17738016	17738228	2	105	194
17738016	17738228	2	105	195
17738016	17738228	2	105	196
17738016	17738228	2	105	197
17738016	17738228	2	105	198
17738016	17738228	2	105	199
17738016	17738228	2	105	200
17738016	17738228	2	105	201
17738016	17738228	2	105	202
17738057	17738228	2	105	203
17739348	17739487	2	105	191
17739348	17739487	2	105	192
17739348	17739487	2	105	193
17739348	17739487	2	105	194
17739348	17739487	2	105	195
17739348	17739487	2	105	196
17739348	17739487	2	105	197
17739348	17739487	2	105	199
17739348	17739487	2	105	201
17739348	17739487	2	105	202
17739348	17739487	2	105	203
17739348	17740175	2	105	200
17739348	17741193	2	105	198
17739447	17739487	2	105	204
17740030	17740175	2	105	205
17740081	17740175	2	105	199
17743802	17744012	2	105	191
17743802	17744012	2	105	192
17743802	17744012	2	105	195
17743802	17744012	2	105	196
17743802	17744012	2	105	199
17743802	17744012	2	105	200
17743802	17744012	2	105	201
17743802	17744012	2	105	203
17743802	17744012	2	105	204
17743802	17744012	2	105	205
17750104	17750173	2	105	191
17750104	17750173	2	105	192
17750104	17750173	2	105	194
17750104	17750173	2	105	196
17750104	17750173	2	105	199
17750104	17750173	2	105	200
17750104	17750173	2	105	201
17750104	17750173	2	105	205
17764179	17764258	2	106	206
17773609	17774015	2	105	191
17773609	17774041	2	105	193
17774380	17774411	2	105	199
17774380	17774411	2	105	200
17774380	17774488	2	105	197
17774380	17774491	2	105	196
17774380	17774494	2	105	192
17774380	17774494	2	105	194
17774380	17774494	2	105	195
17774380	17774494	2	105	203
17774380	17774494	2	105	205
17774639	17774664	2	105	201
17774639	17774664	2	105	202
17774692	17774769	2	105	204
17777321	17779480	1	107	207
17787648	17790915	2	108	208
17787651	17790915	2	109	227
17790539	17790915	2	108	209
17790836	17790915	2	108	210
17790945	17791070	2	108	211
17790997	17791070	2	108	208
17790997	17791070	2	108	209
17790997	17791070	2	108	210
17790997	17791070	2	109	227
17791201	17791300	2	108	208
17791201	17791300	2	108	210
17791201	17791300	2	108	211
17791201	17791300	2	109	227
17791201	17791666	2	108	209
17791263	17791300	2	108	212
17793728	17793793	2	108	212
17803553	17803860	2	108	213
17803810	17803860	2	108	211
17808843	17808936	2	108	208
17808843	17808936	2	108	210
17808843	17808936	2	108	211
17808843	17808936	2	108	212
17808843	17808936	2	108	213
17808843	17808936	2	109	227
17810702	17810735	2	108	213
17810702	17810812	2	108	208
17810702	17810812	2	108	210
17810702	17810812	2	108	211
17810702	17810812	2	108	212
17810702	17811496	2	109	227
17812506	17812556	2	108	211
17812506	17815668	2	108	210
17816689	17816783	2	108	208
17816689	17816783	2	108	211
17816689	17816783	2	108	212
17817310	17817424	2	108	212
17817310	17817488	2	108	211
17817310	17819128	2	108	208
17819021	17819128	2	108	214
17819035	17819128	2	108	215
17821426	17821508	2	108	208
17821426	17821508	2	108	214
17821426	17821508	2	108	215
17822029	17822169	2	108	208
17822029	17822169	2	108	214
17822029	17822169	2	108	215
17822946	17823059	2	108	208
17822946	17823059	2	108	214
17822946	17823059	2	108	215
17826453	17826515	2	108	215
17827643	17827780	2	108	208
17831853	17831926	2	108	215
17831853	17831999	2	108	214
17831853	17832106	2	108	208
17834327	17834548	2	108	216
17839591	17842016	2	108	217
17839950	17842016	2	108	219
17839950	17842481	2	108	218
17841674	17842016	2	108	220
17841821	17842016	2	108	208
17841821	17842016	2	108	216
17860162	17864985	2	108	221
17864614	17864985	2	108	222
17864898	17864985	2	108	208
17864898	17864985	2	108	216
17864898	17864985	2	108	217
17864898	17864985	2	108	219
17864898	17864985	2	108	220
17865923	17866011	2	108	208
17865923	17866011	2	108	216
17865923	17866011	2	108	217
17865923	17866011	2	108	219
17865923	17866011	2	108	220
17865923	17866011	2	108	221
17865923	17866011	2	108	222
17865923	17866011	2	108	223
17871836	17872022	2	108	208
17871836	17872022	2	108	216
17871836	17872022	2	108	217
17871836	17872022	2	108	219
17871836	17872022	2	108	220
17871836	17872022	2	108	221
17871836	17872022	2	108	222
17871836	17872022	2	108	223
17871929	17872022	2	108	224
17871933	17872022	2	108	225
17872746	17872853	2	108	222
17875210	17875325	2	108	225
17875446	17875553	2	108	222
17876407	17876702	2	108	223
17876407	17876738	2	108	225
17876407	17876871	2	108	224
17879345	17879401	2	108	222
17881204	17881302	2	108	222
17884274	17884357	2	108	219
17884274	17884357	2	108	221
17885877	17886050	2	108	208
17885877	17886050	2	108	216
17885877	17886050	2	108	217
17885877	17886050	2	108	219
17885877	17886050	2	108	220
17885877	17886050	2	108	221
17885877	17886050	2	108	222
17887169	17887231	2	108	208
17887169	17887231	2	108	216
17887169	17887231	2	108	217
17887169	17887231	2	108	219
17887169	17887231	2	108	220
17887169	17887231	2	108	221
17887169	17887231	2	108	222
17887322	17887434	2	108	208
17887322	17887434	2	108	216
17887322	17887434	2	108	217
17887322	17887434	2	108	219
17887322	17887434	2	108	220
17887322	17887434	2	108	221
17887322	17887434	2	108	222
17889033	17889229	2	108	208
